,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
1239,41,management,married,tertiary,no,1092,1.036649749,1.335325908,no,no,cellular,5,aug,736,1,-1,0,,yes
1240,29,housemaid,single,tertiary,no,2196,-1.410852055,2.02639707,no,no,cellular,5,aug,215,1,-1,0,,yes
1241,21,entrepreneur,single,tertiary,no,2077,-0.512495388,-0.515310129,no,no,cellular,5,aug,323,1,-1,0,,yes
1242,27,self-employed,single,tertiary,no,347,-0.766047137,-0.504427063,no,no,cellular,6,aug,385,4,-1,0,,yes
1243,45,management,married,secondary,no,446,-0.46718123,0.080759044,no,no,cellular,6,aug,304,3,-1,0,,yes
1244,28,blue-collar,single,secondary,no,1348,-0.50603464,0.632492241,yes,no,cellular,6,aug,221,2,-1,0,,yes
1245,62,management,married,tertiary,no,1859,1.52749647,1.525083637,no,no,telephone,6,aug,245,3,-1,0,,yes
1246,47,management,married,tertiary,no,2306,-0.121839988,2.307064134,no,no,telephone,6,aug,239,4,-1,0,,yes
1247,25,student,single,secondary,no,348,-0.400804627,0.612775642,no,no,cellular,10,aug,245,1,-1,0,,yes
1248,40,blue-collar,married,secondary,no,1515,-0.873225262,1.677587139,yes,no,cellular,10,aug,503,1,-1,0,,yes
1249,44,entrepreneur,married,tertiary,no,121,0.265084598,1.430895614,no,no,cellular,10,aug,412,1,-1,0,,yes
1250,24,student,single,secondary,no,1925,-0.136069718,0.633260777,no,no,cellular,11,aug,1363,1,-1,0,,yes
1251,41,admin.,married,secondary,no,2498,0.198269901,1.220115396,no,no,cellular,12,aug,411,1,-1,0,,yes
1252,25,student,single,,no,1003,-1.504264239,0.261631705,no,no,cellular,12,aug,361,1,-1,0,,yes
1253,51,blue-collar,married,secondary,no,2007,-0.182700267,2.789999902,yes,no,cellular,12,aug,1226,3,-1,0,,yes
1254,29,self-employed,single,tertiary,no,814,-0.131220184,-0.178454359,no,no,,13,aug,461,1,-1,0,,yes
1255,67,housemaid,divorced,secondary,no,5275,-0.079315969,-1.374594304,no,no,cellular,13,aug,222,4,-1,0,,yes
1256,35,management,married,tertiary,no,2717,-1.369889988,2.173093172,no,no,cellular,13,aug,394,6,-1,0,,yes
1257,60,technician,divorced,secondary,no,367,-0.139645277,1.53205726,no,no,cellular,16,aug,318,2,-1,0,,yes
1258,65,retired,married,primary,no,1760,-0.605809536,1.056903883,no,no,cellular,18,aug,855,4,-1,0,,yes
1259,57,retired,married,tertiary,no,1269,0.282602655,2.19130782,no,no,cellular,31,aug,1120,1,-1,0,,yes
1260,63,admin.,married,secondary,no,0,-0.528020694,1.333034714,yes,no,cellular,31,aug,253,5,-1,0,,yes
1261,34,admin.,single,tertiary,no,625,0.642129283,0.17570446,no,yes,,31,aug,34,1,-1,0,,yes
1262,60,retired,divorced,tertiary,no,4,0.077404733,1.291952539,yes,no,cellular,2,dec,415,1,190,5,failure,yes
1263,36,admin.,divorced,tertiary,no,4708,-0.173651698,0.751970867,no,no,cellular,3,dec,284,1,171,1,failure,yes
1264,68,retired,married,tertiary,no,2820,0.416005623,-0.475171348,no,no,cellular,3,dec,154,1,97,2,failure,yes
1265,28,student,single,,no,78,0.224006588,-0.259022135,no,no,cellular,4,dec,232,3,310,2,failure,yes
1266,29,student,single,secondary,no,314,-0.808064028,-0.391840711,no,no,cellular,7,dec,415,2,116,4,failure,yes
1267,41,unemployed,married,secondary,no,1077,1.520223063,-0.661768069,yes,yes,telephone,9,dec,207,3,387,2,failure,yes
1268,30,technician,married,secondary,no,2326,-1.300206901,0.93091593,no,no,cellular,14,dec,420,1,175,2,failure,yes
1269,53,admin.,married,secondary,no,1796,-0.330225397,1.58984725,no,no,telephone,15,dec,476,1,193,1,failure,yes
1270,57,management,divorced,,no,2986,0.822466772,1.450094132,no,no,cellular,17,dec,222,2,231,1,failure,yes
1271,50,management,married,tertiary,no,5108,1.996461361,0.074655481,yes,no,cellular,18,dec,406,1,182,2,failure,yes
1272,64,self-employed,married,tertiary,no,661,-0.205699263,2.107734436,no,no,cellular,21,dec,367,2,294,2,failure,yes
1273,38,admin.,married,secondary,no,11303,-0.717075939,1.533263454,no,no,cellular,28,dec,473,2,216,2,failure,yes
1274,32,management,single,tertiary,no,623,0.253766768,3.44033765,no,no,cellular,6,jul,335,3,194,2,failure,yes
1275,37,technician,married,secondary,no,432,-0.733238154,2.440392541,yes,no,cellular,6,jul,386,3,776,55,failure,yes
1276,52,services,married,secondary,no,657,-0.627033723,1.901726299,no,no,telephone,7,jul,398,2,460,2,failure,yes
1277,47,management,single,tertiary,no,6651,-1.23755561,1.194784753,no,no,cellular,8,jul,229,1,412,2,failure,yes
1278,28,management,single,tertiary,yes,1414,-0.359454664,1.067128301,yes,no,cellular,8,jul,294,1,521,1,failure,yes
1279,29,management,single,tertiary,no,502,-0.115633663,0.471347741,no,no,cellular,8,jul,968,1,87,5,failure,yes
1280,35,blue-collar,single,,no,484,-0.138711722,3.400173406,no,no,cellular,8,jul,344,1,87,3,failure,yes
1281,50,,married,,no,558,-0.455000888,1.595411586,no,no,cellular,9,jul,464,1,683,6,failure,yes
1282,43,admin.,single,secondary,no,386,-1.357104452,1.528569504,no,no,cellular,12,jul,220,3,529,1,failure,yes
1283,36,management,married,tertiary,no,93,-0.831050916,0.100357337,no,no,cellular,12,jul,262,2,182,7,failure,yes
1284,31,management,single,tertiary,no,2907,-1.696834662,0.469593039,yes,no,cellular,12,jul,248,1,194,3,failure,yes
1285,33,management,single,tertiary,no,1962,0.154235598,2.611705454,no,no,cellular,13,jul,363,1,181,1,failure,yes
1286,40,management,married,tertiary,no,4539,-0.644736905,2.18266353,no,no,cellular,13,jul,256,3,439,1,failure,yes
1287,35,management,married,secondary,no,724,0.240443671,2.047375806,yes,no,cellular,14,jul,287,2,415,1,failure,yes
1288,66,retired,married,secondary,no,154,-0.635405507,0.65601474,no,no,cellular,15,jul,268,5,181,2,failure,yes
1289,42,unemployed,married,secondary,no,1289,-0.194693379,1.632831558,no,no,cellular,15,jul,250,4,415,2,failure,yes
1290,43,unemployed,married,tertiary,no,0,-0.455842303,1.534850841,no,no,cellular,16,jul,745,1,281,1,failure,yes
1291,60,admin.,married,,no,478,0.487983223,-0.668430599,no,no,cellular,19,jul,173,2,311,8,failure,yes
1292,36,management,divorced,tertiary,no,1057,-0.405585819,0.661253104,no,no,cellular,19,jul,230,2,164,2,failure,yes
1293,57,retired,married,secondary,no,3738,-0.341094729,0.703621682,yes,no,cellular,20,jul,178,2,92,8,failure,yes
1294,30,student,single,tertiary,no,3026,-1.576136033,1.06524797,no,no,cellular,23,jul,251,1,535,1,failure,yes
1295,41,technician,single,tertiary,no,431,0.172815673,-1.475484399,no,no,cellular,23,jul,196,1,88,5,failure,yes
1296,56,retired,married,secondary,no,393,-0.597596205,1.857495384,no,yes,cellular,26,jul,183,1,221,2,failure,yes
1297,37,technician,married,secondary,no,1707,0.843832302,1.625756068,yes,no,cellular,26,jul,546,2,784,3,failure,yes
1298,33,management,single,tertiary,no,373,0.36852735,0.438733225,no,yes,cellular,27,jul,267,1,180,4,failure,yes
1299,82,housemaid,divorced,primary,no,1381,-0.76885027,1.310559175,no,no,cellular,28,jul,844,5,181,4,failure,yes
1300,31,management,single,tertiary,no,1761,-0.368915934,0.959102217,yes,no,telephone,29,jul,332,3,440,3,failure,yes
1301,35,unemployed,single,tertiary,no,154,-0.059061571,1.427898006,no,no,cellular,29,jul,200,4,181,2,failure,yes
1302,32,management,married,tertiary,no,6138,1.051265258,0.235990615,no,no,cellular,29,jul,519,2,90,9,failure,yes
1303,69,technician,married,tertiary,no,482,-0.524038,1.15143285,no,no,cellular,29,jul,478,1,267,1,failure,yes
1304,71,technician,married,secondary,no,3020,0.434524781,1.202390915,no,no,telephone,30,jul,304,1,270,3,failure,yes
1305,31,self-employed,married,tertiary,no,2666,0.770426631,-0.235274085,no,no,telephone,8,jul,411,2,148,9,other,yes
1306,35,self-employed,married,tertiary,no,2427,0.185025739,0.495152896,no,no,cellular,12,jul,210,3,158,7,other,yes
1307,24,student,single,secondary,no,1123,0.047534238,0.676839084,no,no,cellular,13,jul,475,1,412,1,other,yes
1308,51,management,married,tertiary,no,3463,-0.008749831,3.502718058,no,yes,cellular,13,jul,371,2,166,3,other,yes
1309,24,student,single,primary,no,1235,-0.355054344,0.094414359,no,no,cellular,14,jul,334,4,93,6,other,yes
1310,53,technician,married,primary,no,6181,-0.335337468,1.457971202,no,no,cellular,14,jul,817,2,209,3,other,yes
1311,28,student,single,secondary,no,205,-1.06588395,1.03944561,no,no,cellular,14,jul,87,3,184,2,other,yes
1312,47,admin.,married,secondary,no,3676,-0.629423776,1.06051437,no,no,cellular,15,jul,415,2,342,1,other,yes
1313,29,student,single,secondary,no,658,-1.012496653,1.251261669,no,no,cellular,15,jul,198,2,244,4,other,yes
1314,33,technician,married,secondary,no,183,0.872808291,0.86008944,no,no,cellular,16,jul,457,2,182,3,other,yes
1315,39,blue-collar,married,secondary,no,2467,-0.154013651,0.943518902,no,no,cellular,19,jul,207,2,276,3,other,yes
1316,46,technician,married,secondary,no,9299,0.102042728,1.698742413,no,no,cellular,19,jul,1148,1,276,2,other,yes
1317,44,management,single,tertiary,no,1090,0.07533222,1.098564689,no,no,cellular,19,jul,204,4,532,2,other,yes
1318,35,admin.,single,secondary,no,321,-0.311094284,0.67111737,no,no,cellular,21,jul,143,1,412,3,other,yes
1319,60,unemployed,married,primary,no,0,-0.455717077,1.047968433,no,no,cellular,22,jul,1193,1,412,1,other,yes
1320,34,technician,single,secondary,no,1279,0.083611836,0.612849002,yes,no,cellular,22,jul,174,2,160,8,other,yes
1321,35,management,married,tertiary,no,4124,1.285082155,2.189680705,yes,no,cellular,23,jul,350,2,445,7,other,yes
1322,36,technician,divorced,secondary,no,1451,0.378026412,-0.218225665,yes,no,cellular,23,jul,192,4,93,17,other,yes
1323,23,student,single,secondary,no,794,0.387373165,0.281747795,no,no,cellular,26,jul,607,3,171,3,other,yes
1324,22,unemployed,single,tertiary,no,993,-1.050101842,1.100476648,no,no,cellular,28,jul,115,3,93,1,other,yes
1325,54,management,married,tertiary,no,752,0.157723906,1.849244866,no,no,telephone,29,jul,211,5,491,4,other,yes
1326,25,services,single,,no,2022,1.403108704,2.091130876,no,no,cellular,29,jul,276,8,97,12,other,yes
1327,22,student,single,,no,1232,1.055827557,0.418545373,no,no,cellular,30,jul,283,1,430,2,other,yes
1328,32,management,single,tertiary,no,12569,-0.292602314,1.202509194,no,no,cellular,1,jul,561,2,295,2,success,yes
1329,63,retired,married,secondary,no,2896,0.804781381,2.403830064,no,no,cellular,1,jul,304,1,119,2,success,yes
1330,53,services,divorced,secondary,no,36,0.691857816,1.388891495,yes,yes,,2,jul,25,1,417,1,success,yes
1331,43,technician,divorced,,no,4389,0.1642317,1.677121634,no,no,telephone,2,jul,632,2,85,1,success,yes
1332,39,management,divorced,tertiary,no,224,-0.108060511,0.423400623,no,no,cellular,2,jul,194,2,88,1,success,yes
1333,30,technician,single,tertiary,no,0,-0.278175232,1.248662128,yes,no,cellular,5,jul,140,1,424,8,success,yes
1334,60,technician,married,secondary,no,259,0.435042221,0.515493064,no,no,cellular,6,jul,396,1,386,2,success,yes
1335,48,management,single,tertiary,no,159,-1.04738462,2.850932518,no,no,telephone,7,jul,229,1,251,6,success,yes
1336,29,management,single,tertiary,no,1808,-0.132985126,2.138946583,no,no,cellular,7,jul,273,2,433,1,success,yes
1337,70,retired,married,primary,no,2795,-0.546882553,-0.102268515,no,no,cellular,8,jul,480,1,181,2,success,yes
1338,80,retired,married,secondary,no,668,0.418686645,1.339588793,no,no,telephone,8,jul,250,1,371,1,success,yes
1339,38,admin.,married,secondary,no,1767,-0.561386354,1.247960441,yes,no,cellular,9,jul,483,4,239,7,success,yes
1340,57,retired,married,secondary,no,1044,0.003588248,1.200428645,no,no,telephone,12,jul,567,1,182,3,success,yes
1341,47,admin.,single,secondary,no,3696,-0.953073773,1.68962667,no,no,cellular,12,jul,250,2,181,4,success,yes
1342,25,blue-collar,single,secondary,no,1857,-0.680701818,2.694865636,yes,no,cellular,13,jul,195,2,91,10,success,yes
1343,29,self-employed,single,tertiary,no,1579,0.10146892,2.576801182,no,no,cellular,13,jul,178,1,181,4,success,yes
1344,79,retired,divorced,primary,no,2787,0.267967421,1.521157496,no,no,telephone,13,jul,617,1,377,1,success,yes
1345,36,management,single,,no,62,0.617955369,0.777946877,no,no,cellular,13,jul,311,1,91,2,success,yes
1346,31,unemployed,married,tertiary,no,330,0.291602881,-0.73500232,no,no,cellular,13,jul,309,1,181,3,success,yes
1347,22,student,single,secondary,no,71,-0.81260587,-0.272039925,no,no,cellular,13,jul,337,1,181,2,success,yes
1348,36,services,married,,no,618,0.037738405,-0.785628503,no,no,cellular,13,jul,360,1,335,2,success,yes
1349,31,technician,married,tertiary,no,2166,-0.806607562,0.463476562,no,no,cellular,13,jul,577,6,182,2,success,yes
1350,26,blue-collar,single,secondary,no,2007,-1.576232563,0.776237477,no,no,cellular,13,jul,272,3,182,2,success,yes
1351,70,retired,divorced,primary,no,482,-0.85871041,1.829705086,no,no,telephone,14,jul,413,1,181,3,success,yes
1352,86,retired,married,primary,no,1255,-0.835375032,1.609254839,no,no,telephone,14,jul,247,1,180,3,success,yes
1353,30,management,single,tertiary,no,232,0.772869132,-0.859224991,no,no,cellular,15,jul,219,1,91,1,success,yes
1354,60,retired,divorced,tertiary,no,979,0.658614516,0.585972722,yes,no,cellular,15,jul,346,1,181,4,success,yes
1355,46,admin.,married,secondary,no,5021,0.491404562,0.162098046,no,no,cellular,15,jul,957,1,182,1,success,yes
1356,31,technician,single,secondary,no,2544,-0.049923301,1.638504796,no,no,cellular,15,jul,252,1,184,3,success,yes
1357,63,blue-collar,married,secondary,no,180,-0.26771741,0.805398761,no,no,cellular,15,jul,390,2,182,5,success,yes
1358,61,retired,married,secondary,no,938,-1.425622781,0.451404385,no,no,cellular,15,jul,392,2,183,3,success,yes
1359,35,services,married,secondary,no,2918,-0.235696515,1.471318394,no,yes,cellular,16,jul,815,2,407,3,success,yes
1360,64,retired,married,secondary,no,588,0.452245899,-0.394745672,no,no,cellular,16,jul,574,1,179,3,success,yes
1361,22,student,single,primary,no,423,-0.135835365,-0.691228184,no,no,cellular,16,jul,316,1,179,10,success,yes
1362,37,management,married,tertiary,no,0,-0.275121079,0.180364423,no,no,cellular,16,jul,268,2,182,3,success,yes
1363,48,unemployed,married,secondary,no,817,0.316698672,-0.336563721,no,no,cellular,16,jul,806,3,183,5,success,yes
1364,34,technician,married,secondary,no,806,1.152345135,1.188033185,no,no,cellular,19,jul,253,3,458,1,success,yes
1365,29,admin.,single,secondary,no,1277,-0.900719811,0.537885336,no,no,cellular,20,jul,165,2,481,1,success,yes
1366,24,student,single,secondary,no,1234,0.161465187,1.716142825,no,no,cellular,21,jul,314,1,156,2,success,yes
1367,24,admin.,single,secondary,no,1295,-0.920038738,1.067576879,no,no,cellular,22,jul,355,2,92,1,success,yes
1368,34,unemployed,single,tertiary,no,1974,0.134390728,-0.374839632,no,no,cellular,22,jul,355,1,342,3,success,yes
1369,27,admin.,married,tertiary,no,2855,0.006995305,1.488951668,no,no,cellular,22,jul,138,2,178,4,success,yes
1370,93,retired,married,,no,775,0.330064419,-1.047924307,no,no,cellular,22,jul,860,2,177,7,success,yes
1371,36,management,married,tertiary,no,203,0.534497564,1.09820121,no,no,cellular,23,jul,608,3,179,2,success,yes
1372,82,retired,married,primary,no,243,-0.328923689,1.320358547,no,no,cellular,26,jul,275,1,180,2,success,yes
1373,46,admin.,married,,no,5511,-0.180313966,2.418565717,no,no,cellular,26,jul,414,2,389,1,success,yes
1374,61,self-employed,married,tertiary,no,10861,-0.851718444,1.34123736,no,no,cellular,26,jul,336,2,259,3,success,yes
1375,69,retired,married,secondary,no,0,0.765978803,0.077770077,no,no,cellular,27,jul,666,1,90,4,success,yes
1376,45,technician,married,secondary,no,2776,0.046119975,1.966577886,yes,no,cellular,27,jul,287,2,181,1,success,yes
1377,61,retired,married,secondary,no,1058,2.034687756,0.69679714,no,no,cellular,27,jul,218,2,91,3,success,yes
1378,40,admin.,married,secondary,no,0,-0.841084607,1.240877838,no,no,cellular,28,jul,496,2,182,11,success,yes
1379,55,technician,married,tertiary,no,1320,-0.220887565,2.209193284,no,no,cellular,28,jul,340,1,91,2,success,yes
1380,39,unemployed,married,primary,no,7005,0.194272254,1.035123705,yes,no,cellular,28,jul,429,2,184,3,success,yes
1381,27,student,single,tertiary,no,311,-0.437744669,0.815413498,no,no,cellular,28,jul,462,1,148,4,success,yes
1382,53,blue-collar,married,primary,no,306,-0.825870869,1.363692908,no,no,cellular,28,jul,388,3,181,1,success,yes
1383,57,technician,married,tertiary,no,1181,0.213257675,0.208744641,no,no,cellular,29,jul,169,2,182,2,success,yes
1384,61,admin.,married,,no,4629,-0.625997022,0.042615551,yes,no,cellular,29,jul,349,3,183,2,success,yes
1385,77,retired,married,secondary,no,4112,-1.473338475,0.146869248,no,no,telephone,29,jul,426,1,184,3,success,yes
1386,61,management,married,,no,264,0.818570719,1.744160119,no,no,telephone,29,jul,270,1,178,1,success,yes
1387,69,retired,single,tertiary,no,2144,-0.187325101,0.805908393,no,no,cellular,29,jul,417,1,184,4,success,yes
1388,34,admin.,married,tertiary,no,0,-0.846434736,1.483975353,no,no,cellular,30,jul,292,1,183,2,success,yes
1389,45,management,single,tertiary,no,4831,-0.250351771,1.852341412,no,no,cellular,30,jul,852,3,182,11,success,yes
1390,64,retired,married,primary,no,12067,-0.249866601,-0.357197671,no,no,telephone,30,jul,367,2,92,2,success,yes
1391,35,technician,single,secondary,no,1227,1.200977228,0.265472176,no,no,cellular,30,jul,1005,5,134,10,success,yes
1392,28,student,single,secondary,no,196,0.215211884,0.76617551,no,no,cellular,2,jul,423,3,-1,0,,yes
1393,31,services,single,secondary,no,1027,-0.062744698,1.584717253,no,no,cellular,2,jul,217,3,-1,0,,yes
1394,26,blue-collar,single,secondary,no,463,0.086659337,2.159549485,no,yes,cellular,2,jul,248,2,-1,0,,yes
1395,31,student,single,secondary,no,3511,-0.104670118,1.236731715,no,no,cellular,2,jul,667,1,-1,0,,yes
1396,28,services,single,secondary,no,198,-0.599237712,1.213733942,no,no,cellular,5,jul,128,2,-1,0,,yes
1397,24,admin.,single,tertiary,no,674,0.080766249,-0.645168983,yes,no,cellular,6,jul,267,1,-1,0,,yes
1398,46,management,divorced,tertiary,no,558,-2.504995921,0.187240272,no,no,cellular,6,jul,319,1,-1,0,,yes
1399,71,retired,divorced,,no,392,0.051972732,2.199114607,no,no,telephone,7,jul,276,2,-1,0,,yes
1400,23,student,single,secondary,no,1809,0.417711513,0.205919024,no,no,cellular,8,jul,414,2,-1,0,,yes
1401,34,services,single,secondary,no,267,0.21081148,0.69301338,no,no,cellular,8,jul,449,2,-1,0,,yes
1402,69,retired,married,secondary,no,2473,1.751711418,-1.166072772,no,no,cellular,8,jul,967,3,-1,0,,yes
1403,19,student,single,secondary,no,372,0.500359325,1.528032434,no,no,telephone,8,jul,444,3,-1,0,,yes
1404,32,technician,single,,no,491,-0.458530803,1.996465744,no,no,cellular,9,jul,474,7,-1,0,,yes
1405,27,technician,single,secondary,no,337,0.900546099,-1.627203752,no,no,,9,jul,23,1,-1,0,,yes
1406,53,admin.,single,secondary,no,654,0.273020373,1.799200451,no,no,,10,jul,67,1,-1,0,,yes
1407,66,retired,divorced,,no,53,-0.164088121,0.587729037,no,no,cellular,12,jul,562,4,-1,0,,yes
1408,,self-employed,single,tertiary,no,251,-0.265116612,1.112134188,no,no,cellular,12,jul,537,1,-1,0,,yes
1409,65,retired,divorced,secondary,no,828,-0.370469562,2.424643197,no,no,cellular,13,jul,305,1,-1,0,,yes
1410,27,technician,single,secondary,no,643,-0.251918845,0.201334947,no,no,cellular,13,jul,317,1,-1,0,,yes
